Account,Token Account,Quantity,AIRDROP
52RkYtrK4k5M8U7eAgMALykHADmiuHJEvakmRTfRksM4,33HwNNKJbwPHJbjW9TCdkrEFLRubQQxvj2Mgbtb9nhdH,1272.67,12726.7
2iuqsjZPmZgpmDpJatxXpgQya4cXh8x16GEwkG2Z3vHa,HUD5ZiFdpDjDh6uiu6emqJQCuUeJXVafpvg72CBjJnuz,1272.36,12723.6
EDcXeJQ4enEj7r4RhtV6UH4i1wPcBhDUv44e2yeJA53a,4pj7qUiXCXhyPftMTyoKUumeMyWJCfbaJUj7eJ4mq2rJ,1268.45,12684.5
GFKUTSt6jZhaSAz8oQdfrCYCYK5UhmgyNxBZsCUSpB1v,86DsTVN5ZB7bUpS6dNerT7ufL3CnxjET8QBkfBLtK4g9,1255.51,12555.1
93cMAep9kJMVcCKKzfRWbandwgLRybv4qXH5ybzX4LVj,DekC8cVzfeLP3uTiPDvs4tDuteh6PfWdd7daJPUjg5q4,1223.55,12235.5
B5DMxoUcmfPHSs38vrdEAXTfgHeBtnD9KqMjJGidcgFY,55Ehi1C11EBkK4V8KRB3ok3B81b7475CPFSaagiNa6Bx,1206.57,12065.7
4hwdbbwNCF8AN6x2VxWWpCXPxYBnCXw6xKtx8q8826h4,6LAWrzmBhdYnrFypUPATTcRSAw7GEs6ph7QgKkNExpwK,1201.07,12010.7
ErFTzuBhz3to671kkKHYLmRYhdxgJGuegsr3Xao9AzbH,9wv8giweLPwuS2dgfoXS3g2E2Fz8tzUdMMSuaPbxWUWA,1183.1,11831
9v7bLUJPjfM8N1Agbu6dwMHAZokVioDRKPgXjbJwGmXX,GwhJUQiKtf9MWnukHAYcMPRkm5Hhkeprb1VE8gM3Piw4,1179.98,11799.8
7M3pTU5xuxTngLcUFpPDNhvX3sjqyBYLUpiVHeePYcKt,2269H8umcMKtx6o6uqXq3CmX11rW3ZZbBFunaqSXS8Xi,1171.78,11717.8
8o9fS9WdSYx7HRVUDsk4XuopAKuJ1H9koyD4smZutWiW,HcrEfjVJ9Sw8WEfoj7gRR2Vc59hxYHrH6fXtpKKxwhUQ,1149.37,11493.7
8DBmCGfE2qRYVHTd1oei3R3uprdz3M6WdjbJCCWCuwRz,GJdRto5vtxhg9VFEwugk2z21QQriDsKuizJShLf2pCZT,1126.79,11267.9
EowawfMvDp4kAc8Gmg9wQzprhC8n5jbVku5HgMxp2ZMw,Cjz6xF7fr7Rd7phPHTKJyTfAqTX7YrigxAQmtQi16rBr,1111.11,11111.1
HnwhYPhMXmKpXJzvi1RHveRxxp9uyHwuLhoKtLhbNfXZ,keUqrescmfcy3ZFs7G2AZ3NSjPBUWjcW5QjU8am7fPr,1095.11,10951.1
6HxVK5tDoEn6hLsjHkJDMJfVA9JZ5M6wyPbkoq9TStsa,E5poyz46LaxGk4ywgf3tpAyKa6AhJzLM8Qg2po4UhUoX,1072.32,10723.2
EeFQtqFQchdxdA3YSGND7aAMg2rV1jeuZeNWewWvBvEK,FFXuhDqXVBCe2KzhobXd5JgA2HYi1JvJ1eyZaJHbqSQc,1071.21,10712.1
5cDMsJrU49xi352yLFdt6VBZB39t6eqB1zoZJfyjdvmt,92a9UQeeedQDikF3mopZKEL4D36UGd8rf4vAauauJ3d8,1068.56,10685.6
BL7trtdSS2vyRnXccW8HNFttZaZB34wM8yKx7vjW34m9,9QRMyFkG5KRs9oApoRxbjFZ7HfrVjc4J1gMSTTXmTZaV,1056.63,10566.3
6RVDRpiaZW2Va9E2iR4Zao37qErgGD8TEpdoa8Anq1bM,AGg9CLxYs31aBYYZYCx899F9DDE7wzFSw7Ugfv8qkJu3,1053.84,10538.4
DHQ4KUAmRsouuurFE3nQzPjF4D21whD87e63GfsDnfne,WnkDrokMiv2awUy8S86XZqMdDGEBBUVEMXQgoKiDR7Y,1046.25,10462.5
H4N2f6obVafG2ce3jHFtcU1aekawwNL5o4ryG8n1Ypam,38kpHLgTh4P8SBk6B8fpUihRn5e5FdaFC7AqDwauGanb,1037.42,10374.2
CCTBBm8vmBcgZrJsaRScJhWJMSCb9sJ23wbRKvMrLDdt,8GU5dgNHNrkAMThAiSQhWzvS7vZAHsKAt9BFdoRfuJEi,1013.9,10139
D4hs93P4sVnZKp8F2THygwu5kKmzriL48uCdLnBPkPf5,8YitaH9w6EgmC1Gytar7QUfMzeb5X8fLSTYz71XrhEad,1010.56,10105.6
2frNvxdqZgkWuu5rqWyxQvP3wycoytA642Pwz3JZWz67,ERHrjwZkWSRLZdHhCzqnJs95K21hz9dk533tFUQnHk72,1008,10080
ETJCeXrFhceF9g6NCpUK82gnSfZpc9eHfrxoVqLMVbQV,BJERvEJjviSCFCXthWMMmHhJjBEaoBhxZyzCB98Cz9rq,1007.05,10070.5
AjJRU12cUS44uMPDsxSULB7XkZveekAdPhRGNADy84hk,3Sx5DS3E1MmRSQUdYBihMV7iwb7sos8tKa1z363DuQ5w,1004.8,10048
DwPEGXbKavsykzBbfMqbi5pzxexJxNQVVGZgyFYoAtDe,22WAnkc85SR3vS8xbs7hUbQpJUBcxBQ85ueAasadHkMA,1000.52,10005.2
2km17hch1AWjnf53PGr4xy4Hs5FtAsiQEA9sMFHwwU9v,9zoWDKABY6525K2GkHbqC1jv1SXn6QUwsppPu12J1rdF,1000,10000
E9H6uF74xMxJjWm5Yq1VhGRD2SH5v5UVHaovta8CbJmi,3B6uo4aUBLJ8giLteSyGwNyDyeSYPLUEHd2Wrs9W7B6q,1000,10000
BQRGbHEXq5q687rB89nRczifbHEYegufkxiwBSgMsn9f,E7K57YJbLWRPCgFinkRpYCy2vBHpFt1qsd64ZRFRB9Ax,1000,10000
7te42MT7xpRaRse5w4MrPxYwo6tMmF9TwnZW7VpSRhVH,96p2b7wbNuum3jm3EJTWrHpw5S4c88WcJzJuZeyxp1PS,1000,10000
4Q8Z6LsVmFTb9YfqB47S5WgW8QUXeKi36FB2H8DRjxqC,FTJJe71Hhv1XPXMVzDHykAPQ1XaUfi7PxmWpHoTefNy7,1000,10000
77ry161KovcUhwfGnwXWsAo6BFt5xmz1TFf812fG4otW,DAxCpmoA5PAEfjRBJWRTox1Fie6v2HgmPeBSLLUNMoqg,1000,10000
HSjBmtoUnCv7zf9fe1ffHVr686wWsPMRojJ1kNGmVGfw,FjVQNCT6MWac3XCnaFhFSib4rK7FBhkPYbRy7vB98jsw,1000,10000
6WDWyNRxvD2jCz1EkWcQG76AjkqTXpGmS2NpGpatfh24,2somAyurWbU5NQctXg5ThR9aqcZwmfQ2nUGagqUBHFbv,1000,10000
HS4n8WXShonP7CPwJs3d3hskvwhEUS9BqNkfeuEjkpzJ,4gRReH8J2nbVecQmzKYc9xHGaDzXoGjYbZB4JGv2JYE6,994.27,9942.7
3euugGECR4qUkbdWwV42c2F9bAKyciGKXpHGPK8qoFck,DLgX2F7RkvQxUTDPySWZZ612jSFC2uPfZeLimzcrd3H2,993.16,9931.6
6P2hTRsMw5BJ6Ctw5qKhCgzwBaTASFTf2AZtHpJxAHMJ,9P8YG7wNY5txpCAPpHzDmwkezw752KCLWWabxwaFHFMr,989.06,9890.6
8zijF1FaudtfK3eLyWYk8VexVP1EZQzYj9mwDTbH9Vig,HXyPfZCQisaFcDGtB5ZBBFcA2PDGnWKZu8ft5jq3YXdn,978.68,9786.8
BWxcRYRnkc1kvLgbCNrkWjM3grJL6vc1AoDQdTnNiHwM,AWzCtiiDwzXScZ4U4nmbd2bLXmvaWRpim94A54Tz6ifS,974.66,9746.6
GP4ymCN1vH7dF7bDNrohibbskmGYxHMKeQXE5trhbbRv,6CSMgVXtp9z1YSLRZDf2QkgkDrsJbEW2Gwi89mzuhFaK,974.27,9742.7
5vnHCLY2eC2trRTYbooS4T4hcgLyoijmpvX4dmhKnM7W,6fZfBaaTt6hyt9qoqUoHGwEMQhe9TzFfqTNDMWDNV52e,971.64,9716.4
Cpa7PS4z6AU7rANuH34TLXtJVeFAncwbziRtuu534Mis,9ztgnW9PhMzc11gcFur7PjuPovXJSzy6S1EV244eg96A,947.18,9471.8
ALKehJWHbHT1tJRRmuBkDnJw91zGWFLJDpGqBzaU9soL,3ZM39vMpASNLGQQt7tnuyXsNEFmzHt5FKq4ByjRXErZ9,917.87,9178.7
FPMZSmQwRo28pPRjDQrQfawS6ryMKJRoRZ8QARRjUxqs,CENzi9ZK92bxJ2f2QQchPsaaZ2w4usUrubUN3HGSpj8R,905.72,9057.2
EushXPwiFYMtsDnztTJbFsHJ62kj9qNQs2Gt6LBRZkcN,FizEXuqFg27NyHwywYjon2WT3VmJsxQELB2ESexTLtaP,900.36,9003.6
62uZVR5Wtfh9idu41uCBQCUyFz8xwXvmUMkwLwxjSE4d,AoioAtxMSW5YppLQR32bzG7FByTiugHuzGbp2xAJa55Z,892.82,8928.2
84nyGW8Cz3Ne3ArCW1vgFXyfWmndR4NxYVTVKF6TWKv7,CzkrWu3kVpukjQ4J24kGByrTyH9rgzW8k6ZRXDT2DAnu,883.88,8838.8
6K4tYeWHCafShe1bHTABdbntBqnv5ieWd1NhZyCaHvxk,2pBzY1fbCsPdBUKipWajwAjiYCkK8tHg19J1AebUFiTa,874.36,8743.6
6swzXuKurWZRVJZhML4nnVECzKwVpL2jwwrhVfmQVbUD,6Knr8UUTZ1wW19qJJjFhrP6NQ6fxxxWomck9wzVcqFd1,873.32,8733.2
82icBRHMzZeRSDF4N6bSBoFpsmTuFHfphWGvrYeyj5TH,5LKyxbwFTZ6ZVGuKW5zmimYniV7JR8FyFcLjySpVzjN3,862.63,8626.3
CSSobJAr1Br6v211H2f9gm6ubeJPR19fprK2frWNYhJe,FpChhMemE3LLqAERLxRpRreHU6HVMHnFjF5qmzUquU7b,836.41,8364.1
2NkqCPPSaLP668wn5525K2gvSJ4iY21KACuTYQ8ZYpEW,Gnq4osdmDtuqFkAM9D4mK3FJj5gG7jNuV9FMuTAuz6D8,833.74,8337.4
EsYjn117SPnfH3vG1BSAu8dU7gSadwR71GipHsgry38Z,Rtc1hhhZWSMc9CgvLoC5UhBUpAkq37PEvDUr8J38wLB,832,8320
GpXfoEiT7fxMHz26JbBnSf5VTyZw97CwpdqtCqxANDoy,9gjd4mmhL1qDewqHc6NMnAfBL12MemjezWdGbsdFK5ng,827.13,8271.3
Aq9Fax7WGg5fEtyd7Qxj1DV4AticXtZV4jzYq9yzVrjf,Gx2zs9B3qBtMD3br93L56oXnoEE1nWXcEoyaNFBATLg7,822.79,8227.9
AaXztNnphqD5ZyLghqazrbHkKR4ERtuW9TXw6HWLvCVf,5QCYHcdyBNneYsTvVEfVWFfh6Fopw6A9wiF1fGbsdPYH,819.93,8199.3
2SxmsXNQqFPsHPNRhrwBwbTsvPjuV6qcCNXt3Pdb6JqE,38LyiVPCk5vhdhfw4TcvKyWWgxd3DAYovuM6PeqjvUSx,809.36,8093.6
6tcAbSXG5qLsHFHJeRkQG1FFSsuyjbLtKWSDKnFvc7yM,9Tyci3NojMC6AVxbpqCfSqb7LhMq7REgRfEQAhrR83Mz,804.33,8043.3
DnJsv7rCwGLWm9yhjNuDLWWTmFbsLY1DznTmMAvH6n33,BKvT5EzZM6yY9mTSVgKQALW9L7r6Pm18VCtFgyvqBQXP,797.17,7971.7
CCm7PYVNBWAtpEm2UujZMdsdSTDuYRGNP7SsScfgvk3X,9q1PXE5b3TNRZhdZVBv2NVH1UkRk5jmydbfwK16BN2bY,794.94,7949.4
FQvWtdrdTDhpiF4NWhFzjkeJDyASVNGsVP4Pm7z2WoA7,E7arb6DVn1XjWxsbCNRZju7KPMMnKPSKhLRrPbXbdVrc,790.47,7904.7
GrepcMhrMGjUCYB9DtoRLzJiw3HzigAZwBgbVTwTAFAC,4tY5L6j9weRwEg11oy6BZNMzCpyM3yZBNzke21He17kf,764.1,7641
C5JGcCCrS7p7ojVFYUCRbo4XdBZv14n9SKE5pmjG8NxN,3uQpbn6kfXnCBwmNdpoUJVxWVAoas3xKHxurR4XGvsoq,760.57,7605.7
4imivKQgnmd79dy67r8proGsQo98GvVoPH3nzJDnfcri,3pYM22Shk1KKDL4gNgEFR1SRSDTDBPRon4LeMA2cqQgf,751.92,7519.2
8f8e734PosegYs6pEjrKLWbp8CroWsQpf1L6dZdCTgmS,HiJm2baNp6hJ9Rc4FXmudMvHUg2t2VkCQL6SD8ocdPGy,744.03,7440.3
12Gnrf58YZmYnyBdaLHhvZAjWuKCpRJVtkTHNLZjfoBk,BJ2WEzSbRC2jim7EfwfmKLgrqHPdVWiwB6J18ceZvbyB,740.48,7404.8
H9B96zd3UXiNjt42WHZuBH7AnRnGJmE8r7CDJP1T5mNk,GfGsrnpFuKrffw3DYomMEzNeNck4QWDUTPHdFUKk5XdX,740.42,7404.2
9uHSrWQo6KDPKPAfJ3nJRzDfxrVkrejLtpW9zUwg4yH4,gDVCCqWvQnyyGJQyJgbvBEmKnYeZnpKVXgpfeMhSfpp,732.79,7327.9
AJfswuQnMNWxNi18Sy1Wgs9ZpxVMJXvhVcvVgidf3mYV,6g6mwG6MKdYxx8mdeCgSaTWtrx7UdEh6cBcUTCWRo3pY,732.5,7325
89mGrpdK6wb32b1WMh4UhDGhANCWUYti712LQig2KGRb,Hp8EZHPqcRjpwxbQKkp1XWd1WfaPvaaRkhUoUYmSArxj,710.24,7102.4
Awah32wodoJbnZif1B5xUg69UgC4DphV1w6cPYAsgKiW,HUzdWb3srAX3nkLRQf9TcFQe8TsmiXx6cKYnahNACr6Y,681.71,6817.1
9um5nZk2wdRdBKjeQqzYdwY2BiMCqBqL6yeN4kDByzR3,8jgiCPEx5tmXMyWWZVM579AfNBZfw1aQvfRLHPbv8dmo,670.48,6704.8
EnVz2T5QkE2LMxUyx1iWN74ZdGJX3sZ3jJ3xuPcznnx8,FPsKVoA8rV5nDANprgYXEn5mK7hN14fzpBE9CojWeMBr,670.48,6704.8
HiHZ6eGnVvbXX54P7vLcsiAZEp9UzrSx9k4RijB8DMJg,3X2HmwuG1SfSyNJ11CrA3E6SXqSQrvJCU4NrWZzpZZRk,654.92,6549.2
DkoMA7Fg2tLHoJxrtS49YSnZDpZaotc6mfSBdBFBe1xE,AzPCUcp2sNjsmSp8ra4YcQBaXBhdGTxff6QcFdtuYzPz,648.53,6485.3
3dhbozic4riN1Qf1HRuJuCHFtGhJcWF4yytYEjLNwLGs,FBdBnoFzj5aLgyMHk3ZpdqvgoG2zYEgpytndF4h3nTFP,647.14,6471.4
7cf38mVSxzW3BDyT3KR1kJp5iyscPMa5fY1a47LcnMyg,2FkByc6SQva8MpZBbW6DdipH8YBhH4PnrpstP7wDucDp,639.17,6391.7
8HMunfAw5XEwnbKdnP7F33GN9A37Jm7JMgxC5drT8HTr,2NTdsqePu8G1icPHHAcdMErzj9nJSEXTVbRBXK9Dk5VP,625.13,6251.3
DukqnDnkCbSMZmub9H8hNdpGjPc3Fv4Med2YeC4NHCsD,3VgXTG51mGLrZrLKCJicmXTZc5biTQ1RS8a3Qs7btf4u,591.12,5911.2
3yJWYX5tRsbZPt4rbpQXNQSQHU4RyUyqy8T3YZHUQtuM,B83iKdpLuiRL8kJ1yhMmG2YZdFAMzrjknQBMz8o5Ca3v,556.09,5560.9
6WocxCHotUGNTUwx9szALGko5WYmu1xdRQjDSsur2qPj,HJgefe9k71ba2NrpKo6uzLkCZJGyb5kG7iAC94aoKcXN,550.97,5509.7
BZK6z5uXbAiEi2ytrEQuL7Eq6ZGxV9DzkTEshM2gEsy5,61k2DGom1yjcKgNRyNE6vVLcUMkwxvodLJ9ioLMg23wp,536.94,5369.4
HWdHW5t26GpQ1LwEt8sz76QGmYKjFt7xDZKit8UZ4qwh,9Y97okhnimrt1DUDEAdnDBFekCdLqwf1BWCTy2XxnRi5,534.53,5345.3
8bZBeqrh5tL4G4SiANs8xpDxmdny3ZR6mHj2Wr7bYWkq,2yEPZGmkGZSUgjdAzQjr5iy8q567cDw3RcQ9tBELnJKE,525.39,5253.9
CJqfUCx8jvQ1DCvEMpaZVayrW5XhwAsp73mXXmJ6ia4J,GyCz7uKhsZ3BscktsUTvuYb4jrHioEwu7wq4zP9hgdBf,516.25,5162.5
CLDcjPHt7ojfBF8qWsKCXWBy6S9gCtDhHzw6ej3eagc3,EsJMGLZm3bfACbyjJW6YFxUfLJ5qfg3XoVuuapvZmtN8,504.82,5048.2
7hpuAyitvRv18wTwYXiw378njHP8xrzt5JkZq9kxE3z9,XfNcKJJW3BvSSb262xNeV8xWkb2ipD4ouGsVZP29b9o,501.59,5015.9
wNXSQoEYmjoR4cuaEecE5twboy2AuM7Xve4wKf4LfE2,7NMuhzpBtmc22W9otMADFq6yAWyQAqgjaG3nzsfp8e6h,500,5000
HhrFF5kRQzHAjZmqQQPnEyC15H1wU5HDGwEwMUSmgHSS,9AJDbAoPCRJrwRhdG54dvNTdqRnJTf7HinpikNtfySWe,498.22,4982.2
9o9hvSpH49PtMLfhEsL2WfqY9w9CUKAeBUh5FVVLTdRg,99hpqxevM5uJToVnLk8c9bHPq8TwKPA6A8kjV7AzebHR,494.05,4940.5
JB7dMJWBEwevc4VCkE2WPZBPf8aiaU6aAGHc4ru3HWVu,AtzeLmHDbyqTHeaQTpXoCrSBHWehWB4ERCxYaA118f9v,492.71,4927.1
AsxCdz6ThTvARwZsu4gqrzqriWngc9ZU66tFokE1qYzm,3DEuQL45cYRJHMv7tpmtgjHL8ZnEcgLqCe9FhxPrUyvp,488.33,4883.3
8YN9eEjfe7QTnoRkM47tDkPgTH6qvRFfdULuwdC6b8eN,6E6EPNiZcBrm4LNquxf77sbGUUDBqRSA4TEstgUHRBMD,488.12,4881.2
BBmLknxf4PWdrdQmm1q7SvnW2cfu2UWvNVNmoeUCFN5H,4jdEsgfce8b1rnp3bgVYqgLNS48n5C8tYq1GGrhdwVsh,474.74,4747.4
27T29RUCZUzBd3eYijnGaJaFxmh1tV6psasAb7BFxYpU,3NHue3aUbAf1E9NgHbDR9Qh8CM8fPfGrTGkUhvJTkqvL,466.97,4669.7
55UiKAMgLwutaiWUyqzVuMGpdE4WWqyc3ofUmMUp3zBr,B6UU7emuZdHGmBe7kjMMK8Wi23ptfEjN6TqXMhnkVQs2,465.16,4651.6
DATafsbMi9qqC5uceeFH8rv52sZcHMACohNxenHhdvuB,2F9GvhuswAddypb4ktLukPKifmamyzBvoAgoxmCfCVQn,448.63,4486.3
5MuHhvzqP1jtiHFG9EdjVxFfNJkixEaMxrEPK9yDCg6E,2jNWt2kyonTquc5j2qPqARfkz6UZc7c4KvmPsJaG435N,446.67,4466.7
E2vDnVwzKAZKwm5fgTPKuPxr1Sgefz9u692BtEimf6hg,DNzRj2DnJKWGKqNLtdEbGdYBLapzvib5sXjqFyjS76ay,422.63,4226.3
59dmgWCLqs53dNtZmFrD1HN2K2wvbyoy9ytv7kUPh7R3,FsfcinozHF82vjCvuay57QaR2HujkHm7quk4JMGhE6DL,413.35,4133.5
4usyc3ZFUpcqnj4xZJxuHsVFTKhN7AkCgnngVCcWKFNA,2aF46mc5LRVaunLFy2nWVMMWbxDgG5GYuq5C5LJ2yhrJ,407.42,4074.2
9hJgp1WTLNodAZtQeLdRbNN8fioJJjUKbSj2nqbS5wXt,AXNG6rfuByko61fU2bCPX6krgVxkWeLcpwh1Dm4zpg3t,400,4000
Bjg82pf5KhQMSLkFYCMH7fEi1ZtDUMPEFzr8P1qKX9Ra,9JdfEjJEmQ8bbrqd1PYkWbkrBbWTmeV9F2A87hPGFHgQ,387.21,3872.1
AxDRwb2cUP3s9aCfvSYHRNSTbmReB8oUCRwwHNd8CNUV,ANEGLi2nW3mREKWaWnYWDzUV3uy5jevMGiSZV8rUq5a9,384.79,3847.9
61kGc9QwtXibjwSAMhL2dJgAWEazsFEzt4pYxQ6diEYN,3LeaYAsCZyBXD7dfzCk7QFJSnp4siVnqoQ6UXpoD7FPX,381.6,3816
2CgpFFqd1AXucFw6z86i5YLdcF12tfhqYWviAxZHVQfj,EAjmS7JnBZnDX1t1vtBbMRLhj4qVxF1f6Bknxv6aGNsE,379.06,3790.6
AicdasqpgzPty7KndzXgfxF7LMAJ3mhtq9tE8hnwW4tU,3aZFRKm82CuXjJ9ENxiYmywrBhAQnTwxtUQC4Kqv8Z7N,374.64,3746.4
4K4P868jzfKoPYGevsEczLhprBqraNtHQ6nMChRskQVs,EkuAH89CipntrbaqvcEkhL7BQMi8oPKGEURCnh8L3VHb,374.57,3745.7
5EzAp6x3NdMLLfh2Kw2bSeQez2M9JFo5zPzZ24qS2w2a,4TNDq8spTFDiHxVFTzBP97XNzBdkcpmACJw4ZvJoDr1v,373.61,3736.1
8ycoXrXARU1u8WfdwBD4DcsRdi2pwLucGcdwHaSfLjGM,2asuGNK5R1pqhVvMikDrvk1ox274ucCJaKjxNGNxUUxB,371.18,3711.8
2koe9ZiVbx15v9CX8oVcC7zQFuvZK8u2USeagR1YgNUM,mKZGf5QS7vziKADzBmmNqFPzWo531s8xZXmwDzmviWU,368.96,3689.6
2jXMMQq6wWKZovmXQ11gAkCMHZRHik6qBT3Wc6bwfmbb,FejX4hQnhuphABbJgVxnt4rCo2VBkNzbZqGb1Lsbe67t,368.76,3687.6
B7BQSiNffPEyt9XVNYKwkZY9HrgmKXqr9tmHzzPBMdbH,AgsYNfcm1W7xJ2FQmjUanHzdXXPt8WiBSiaEw319YUqF,368.76,3687.6
8p6YrPQTjVSCE8fS9PNZSm2Z3yZDdjH3ofBix1XSLfhu,5vgS28rVE9rXEC9EXvu9i5dYf6okiUZmVNCMJMsa833t,366.47,3664.7
D9J4bKs9L5riya5TUrtftggPhQ4Y7q3MRUe7mXLbCHC8,GqRdHJfSxG1PVD6JSLnF9ZNWT3hJNDW4hsFwZgNSFCvT,355.58,3555.8
8iWJCaKkq45hCvmpaZd4vK1KK51XDivnSWaZEiTy3wX6,DNqMJB9wybp8CEUkMWxXUE9dCrfKj8fJg2iVVwZhX7Mj,353.44,3534.4
DwEBxxPTeKgDpYFHEMAUNHGd65yCseVvtXZtgDp1Vk9e,4zyFBV35ax1VyTAbSJWKP6LuYLt3FK9p4DayuGzBFRjY,348.3,3483
2jJZv2pJvqvgM44ivXuef9MGo7FahRhCGetLGwcj98Hc,6ffxyksMcQ9aEooP6xCEneF5tnUHubzcvKM8MhoEX2s1,347.03,3470.3
9Q1SvKRepWpETWQ2Uo1HfNedq5jG2EiF1huNtYzFD1Dz,6jdW794AwHM3zSN8RKRoRiiE6HCUGyvPV5JgghSQLNZc,338,3380
H8zQBcBYf6W3qDyn6SqvrCHR732XP2Tg1t1L5Q8mCkgC,6AXMpWcZRnhsCghkmhVNnupzoVHA9jL3adE1UCePbVW3,331.73,3317.3
8gnAPqbQ4fwM5AQZcMwC1VNimT5Q1FYuBLqK5kEFNu2G,3wGtE8phHsW2zi53gEvVYhk351to5jGkJSYs5TSv4kT5,330.79,3307.9
7QdaS5mBzsAW6pmwYhAhqgYz4Q4dgLfokqxXV3Vz4fhE,MwH9Baveae4FrJmphn9N7tssXDEN9B7u1iZzegscJyJ,330.03,3300.3
waRgaX457njpnGT9Q4mbRKaHCSeYvpebxLJWwMgTxTX,5b6k9EXcswcGkdgjkzysHQuAkTyJWkxeziTrcq7YtZHE,329.66,3296.6
8xrZudozUbhsGicKzeXsJVnafF2M867LUUNujZutNABz,HpCtXfgCQUwF1WQJU7dSiokTUr78uaekMK75gBEu9cPD,320.73,3207.3
48ccfLdD95cQRtubc3BnEvPHRxGcir51m5cyFmKdcTxT,4WoUGUmM3p72Km1NJ2t2YiZGw5auRCfPNJdWraW9WM36,319.99,3199.9
BVXTMFBijSKKDyQm5W4ZTt1JLMdknpUghXq7JoUCZcXb,2429kYaz1VzNheg8Fhg3izaLd4u9f88Hmr76aXVEyd9c,317.49,3174.9
Hw62CmHz22ZYZLJUmPXcYkMsaWg5iFcrPeRBTbsbsKQW,FrCp7o17EgywWUExju7jKLTYouAhHikzoLQTcAsxUrQy,313.89,3138.9
7sNfiAq8d9GAFePQxx695GB3jnrJ2zDcMmiBkjY2mifH,27ihyKgYnZRFAf6xzE4MtAbxthHVNdGd3W1ry4AEx66r,311.68,3116.8
DGvgsMLzW75copdUWebKLL7mU4yCVwTRWYDkvZnhsKCV,3Qb65eg4phPStbWYxr1F9Nz4Ld9LRTSrz5vXBDKTFv1H,310.94,3109.4
Bs87L7dZcJd3DifjJaf1YmYHr1Bu9uoc5VcGczHXS4Xa,3eFS44niUVN1q1VPbX9PezHBGtgYpB36VEqrW7nkb7K5,310.54,3105.4
4pZmVTk484imo4jHHBfPrp2f2Gfk1YtightGVPCvXZJS,DhzUMGoYNLNjqA8kegAVfYopMdSgVsL7imVdKy5CpPip,305.88,3058.8
EtwAEYUakQfMXTeKncJHEGP2PnVtC3rWV71kqvh1x8xX,cukU5qLfukNPx1o4WByNPJF5a8peNX8LtWKucPihF8S,300.4,3004
HhjxArbdygvDhhC6tf6Pu4zYpxbRyZyJoukY7Hr8qU5S,3kehbmSMn95hyVJJsPG21tX27CYfNkjM9RPjFdrb6vN5,299.05,2990.5
EEwp2o86LJpptBSR9Wis6kBpiU7p7z3xpYUy1oSwLoNS,FL1fWMN7fSfhbczySuk8zHPeJxLxsewLU85BJPdWY94B,296.77,2967.7
2D8uC77VLKY1TkvC3aAu31WXjJunPHZuW8CvsLwPQjNS,mRBSY3383apTobRsTo9pBoMtDmAFZ7t9R6eWmjegcPf,291.56,2915.6
EpNaeHbmFUpnJ3ApFLb6SzX3Fg8jCp1Ecxr6m7vAfmTZ,59so58iF5uZ67dBS37VAodZyceXpoXWtk4UsfZUVdGi6,290.34,2903.4
AoLyaDdQJPJU3YzpFePwjH5xwX4UX1oatKA9YNxU1XxV,5SXP3QieHRCBMKQ8dhXDrNALxnSAAWmePEBbPGwReVjG,289.89,2898.9
6WbhuxwgziJ9xwkK7xSQuqQbCviyhNfuFafReFFS3kax,81Gs8TRu9GTCxCSAoyu85PuPb9vQT5dHmrK35T7YaijD,285.75,2857.5
H8qHxmEqHo6FoUvNZ7h1Nh16QCBSpcHEByw19bc6KWuX,DxTfJiXbeVq2KHU7oHfHttt2VbL1yP6opUcb2LkQoufS,283.55,2835.5
4N37b9tWfipuuJq3hj57KNBx6PWvYSDJziXket14pZQg,8Jo57TToQbyddUpLXHZfdgb9hQGAt2D7h22KxT3Yo3ug,282.5,2825
51eEH4yUGsYbrm2WM8dZzXGuXQyaZZd4JJq6hmV7ndb3,2mk9NmKYUEi1UiyMiW1ECyDzjdFm5wSME2bq7Qe6EmoY,273.78,2737.8
7x59ZN6eX3ceHCbfH8AT4K23f2y72mMsjhkfdebKnMh1,8TJgBQxBWZV67p5NcRby3j4kA61bTcop9E3kwxetcm9s,263.3,2633
7LeDnT1ZxCtNWQeAnc3gEk2vQy8wdNcYR1G5QrBNyciN,D2jSTPwG8aTxdcCYr5BnLxtxwR3waUkCtPXoKaWiQv2y,257.61,2576.1
DDkTJ2SMcMSmL4Ye9cVLaDFS2cdBvE8g3NffL6AToVAc,4VFLQkiBZUdJDpgHfSA8neteSQWC3pKZCGtD9kU9UJaq,250.48,2504.8
GiSeRwvJGBeGor3zQdiEh9KAfJzF6fnnNLDGcWkujn21,2hkzjJ2JdWLpgF8FZEEmeSyQ6EA2SV3RFKEgdS5hPahB,248.55,2485.5
2q5JdBrFC1aEfxpzmW7FkZnoJNKGug5CB6SZMgvQSGCd,DoefULJNnoRbwBJ4vHdgXT8HxJ37GaenCypgXUojETNh,244.32,2443.2
VYL4wNA2YP2uJCPh6iQpmkfrqVg5qUqEC3j2ha5p77P,E8w9LjdEK6XSz8s3qAN7E1M2YryTrWgmhjeDTcD6ZTjp,236.32,2363.2
